id,filesystem,candidate_index,function,failure_file,failure_line,failure_expression,exit_line,exit_expression,effect_summary,report_validity,bug_status,source_verdict,root_cause_family,rationale,related_finding,reviewed_on
BTRFS-149,btrfs,149,insert_dirty_subvol,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,1426,"btrfs_update_reloc_root(trans, root)",1428,return ret;,root->state.bit:BTRFS_ROOT_DEAD_RELOC_TREE:SET@1426;root->reloc_root.commit_root:SET@1426,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-150,btrfs,150,merge_reloc_root,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,1592,"replace_path(trans, rc, root, reloc_root, path, &next_key, level, max_level)",1652,return ret;,root->reloc_root.btrfs_set_root_last_trans:ADD@1576;trans.block_rsv:SET@1577,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-151,btrfs,151,prepare_to_merge,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,1680,btrfs_join_transaction(rc->extent_root),1685,return PTR_ERR(trans);,rc.merging_rsv_size:INC@1667;rc.merging_rsv_size:INC@1668;rc->extent_root->fs_info.btrfs_block_rsv_add:RESERVE@1674,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-152,btrfs,152,refill_metadata_space,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,2136,"btrfs_block_rsv_refill(fs_info, rc->block_rsv, num_bytes, BTRFS_RESERVE_FLUSH_LIMIT)",2152,return -EAGAIN;,trans.block_rsv:SET@2128;rc.reserved_bytes:INC@2129,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-153,btrfs,153,do_relocation,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,2275,"btrfs_cow_block(trans, root, eb, upper->eb, slot, &eb, BTRFS_NESTING_COW)",2333,return ret;,edge->node[UPPER].eb:SET@2233;edge->node[UPPER].locked:SET@2239,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-154,btrfs,154,do_relocation,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,2306,"btrfs_drop_subtree(trans, root, eb, upper->eb)",2333,return ret;,edge->node[UPPER].eb:SET@2233;edge->node[UPPER].locked:SET@2239,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-155,btrfs,155,relocate_cowonly_block,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,2553,"refill_metadata_space(trans, rc, num_bytes)",2556,return ret;,trans.block_rsv:SET@2553;rc.reserved_bytes:INC@2553;rc->block_rsv.size:SET@2553,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-156,btrfs,156,relocate_data_extent,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,3041,relocate_file_extent_cluster(rc),3043,return ret;,root.relocation_src_root:SET@3040,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-157,btrfs,157,relocate_data_extent,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,3060,relocate_file_extent_cluster(rc),3062,return ret;,root.relocation_src_root:SET@3040;root.relocation_src_root:SET@3046;cluster.owning_root:SET@3051,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-158,btrfs,158,prepare_to_relocate,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,3495,"btrfs_block_rsv_refill(rc->extent_root->fs_info, rc->block_rsv, rc->block_rsv->size, BTRFS_RESERVE_FLUSH_ALL)",3499,return ret;,rc.block_rsv:SET@3482;rc->extent_root->fs_info.btrfs_alloc_block_rsv:RESERVE@3482;rc->block_rsv.size:SET@3493,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-159,btrfs,159,prepare_to_relocate,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,3504,btrfs_join_transaction(rc->extent_root),3512,return PTR_ERR(trans);,rc.block_rsv:SET@3482;rc->extent_root->fs_info.btrfs_alloc_block_rsv:RESERVE@3482;rc->block_rsv.size:SET@3493;rc.create_reloc_tree:SET@3501,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-160,btrfs,160,prepare_to_relocate,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,3515,btrfs_commit_transaction(trans),3519,return ret;,rc.block_rsv:SET@3482;rc->extent_root->fs_info.btrfs_alloc_block_rsv:RESERVE@3482;rc->block_rsv.size:SET@3493;rc.create_reloc_tree:SET@3501,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-161,btrfs,161,btrfs_recover_relocation,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,4205,__add_reloc_root(reloc_root),4252,return ret;,fs_info->flags.bit:BTRFS_FS_RELOC_RUNNING:SET@4169,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,RELOCATION_ERROR_CLEANUP,Failure before fs_root->reloc_root assignment returns the root to the local list; out_unset then frees the relocation control and all remaining relocation roots.,,2026-07-24
BTRFS-162,btrfs,162,btrfs_recover_relocation,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,4217,btrfs_commit_transaction(trans),4252,return ret;,fs_root.reloc_root:SET@4213;fs_info->flags.bit:BTRFS_FS_RELOC_RUNNING:SET@4169;reloc_root->fs_info->reloc_ctl->reloc_roots.list_membership:ADD@4205,TRUE_RESIDUAL,CONFIRMED,TRUE_ISSUE,RECOVERED_ROOT_REFERENCE_NOT_DROPPED,fs_root->reloc_root is assigned before the recovery commit; the out_unset path frees reloc_control without clearing the attached references when the failure does not set BTRFS_FS_ERROR.,confirmed bug #7,2026-07-24
BTRFS-163,btrfs,163,btrfs_reloc_post_snapshot,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,4421,"btrfs_block_rsv_migrate(&pending->block_rsv, rc->block_rsv, rc->nodes_relocated, true)",4425,return ret;,pending->root->fs_info->reloc_ctl.merging_rsv_size:INC@4418,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,ABORTED_SNAPSHOT_RELOCATION_ACCOUNTING,"merging_rsv_size is incremented before migration, but failure aborts the snapshot transaction; the fatal relocation/transaction cleanup owns and ultimately frees reloc_control.",,2026-07-24
BTRFS-164,btrfs,164,btrfs_reloc_post_snapshot,linux-sources/linux-v6.14-fs/fs/btrfs/relocation.c,4433,__add_reloc_root(reloc_root),4438,return ret;,pending->root->fs_info->reloc_ctl.merging_rsv_size:INC@4418,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,ABORTED_SNAPSHOT_RELOCATION_ACCOUNTING,"merging_rsv_size is incremented before reloc-root insertion, but failure aborts the snapshot transaction; the fatal relocation/transaction cleanup owns and ultimately frees reloc_control.",,2026-07-24
BTRFS-165,btrfs,165,scrub_enumerate_chunks,linux-sources/linux-v6.14-fs/fs/btrfs/scrub.c,2711,"scrub_chunk(sctx, cache, scrub_dev, found_key.offset, dev_extent_len)",2766,return ret;,fs_info->dev_replace.cursor_right:SET@2706;fs_info->dev_replace.cursor_left:SET@2707;fs_info->dev_replace.item_needs_writeback:SET@2708;cache.btrfs_wait_block_group_reservations:RESERVE@2651;root.btrfs_commit_current_transaction:ADD@2651,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
BTRFS-166,btrfs,166,apply_dir_move,linux-sources/linux-v6.14-fs/fs/btrfs/send.c,3647,"cache_dir_utimes(sctx, cur->dir, cur->dir_gen)",3658,return ret;,NULL.nlink:SET@3639,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-167,btrfs,167,btrfs_init_space_info,linux-sources/linux-v6.14-fs/fs/btrfs/space-info.c,301,"create_space_info(fs_info, flags)",309,return ret;,__fresh_create_space_info_292_10785_0__.fs_info:SET@292;__fresh_create_space_info_292_10785_0__.flags:SET@292;__fresh_create_space_info_292_10785_0__.force_alloc:SET@292;__fresh_create_space_info_292_10785_0__.clamp:SET@292;__fresh_create_space_info_292_10785_0__.bg_reclaim_threshold:SET@292;fs_info->space_info.list_membership:ADD@292,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_MOUNT_SPACE_INFO_TEARDOWN,"A later create_space_info failure can leave an earlier type linked only in the failed mount object.  Mount teardown removes it, and kobject_put uses space_info_release() to free the allocation; the previously suspected leak is not present.",,2026-07-24
BTRFS-168,btrfs,168,btrfs_reconfigure,linux-sources/linux-v6.14-fs/fs/btrfs/super.c,1511,"btrfs_check_features(fs_info, !(fc->sb_flags & SB_RDONLY))",1513,return ret;,fs_info->fs_state.bit:BTRFS_FS_STATE_REMOUNTING:SET@1506,TRUE_RESIDUAL,LIKELY,TRUE_ISSUE,REMOUNT_STATE_BIT_NOT_CLEARED,"BTRFS_FS_STATE_REMOUNTING is set before feature validation, and this direct return bypasses both success and restore paths that clear it while the original mount remains live.",pending P1,2026-07-24
BTRFS-169,btrfs,169,btrfs_reconfigure,linux-sources/linux-v6.14-fs/fs/btrfs/super.c,1540,btrfs_remount_rw(fs_info),1563,return ret;,fs_info.commit_interval:SET@1515;fs_info.btrfs_qgroup_wait_for_completion:INC@1538,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,REMOUNT_RESTORE_PATH,"btrfs_remount_rw() failure goes through restore, which restores the old context, performs remount cleanup, and clears BTRFS_FS_STATE_REMOUNTING.",,2026-07-24
BTRFS-170,btrfs,170,btrfs_statfs,linux-sources/linux-v6.14-fs/fs/btrfs/super.c,1773,"btrfs_calc_avail_data_space(fs_info, &total_free_data)",1775,return ret;,buf.f_blocks:SET@1759,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
BTRFS-171,btrfs,171,btrfs_get_tree_super,linux-sources/linux-v6.14-fs/fs/btrfs/super.c,1847,"btrfs_scan_one_device(fc->source, mode, true)",1851,return PTR_ERR(device);,fs_info.commit_interval:SET@1840,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
BTRFS-172,btrfs,172,btrfs_get_tree_super,linux-sources/linux-v6.14-fs/fs/btrfs/super.c,1857,"btrfs_open_devices(fs_devices, mode, &btrfs_fs_type)",1860,return ret;,fs_info.fs_devices:SET@1855;fs_info.commit_interval:SET@1840,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
BTRFS-173,btrfs,173,btrfs_get_tree_super,linux-sources/linux-v6.14-fs/fs/btrfs/super.c,1898,"btrfs_fill_super(sb, fs_devices)",1901,return ret;,fs_info.fs_devices:SET@1855;btrfs_sb(sb).bdev_holder:SET@1897;fs_info.commit_interval:SET@1840,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
BTRFS-174,btrfs,174,btrfs_sysfs_add_mounted,linux-sources/linux-v6.14-fs/fs/btrfs/sysfs.c,2355,"sysfs_create_files(fs_info->space_info_kobj, allocation_attrs)",2362,return error;,fs_info.space_info_kobj:SET@2348,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-175,btrfs,175,start_transaction,linux-sources/linux-v6.14-fs/fs/btrfs/transaction.c,772,"btrfs_record_root_in_trans(h, root)",803,return ERR_PTR(ret);,current->journal_info.orig_rsv:SET@613;root.btrfs_qgroup_reserve_meta_prealloc:RESERVE@629;root.need_reserve_reloc_root:RESERVE@648;root->fs_info.btrfs_reserve_trans_metadata:RESERVE@653;root->fs_info->trans_block_rsv.btrfs_block_rsv_add_bytes:RESERVE@658;root->fs_info.may_wait_transaction:ADD@695;root->fs_info.wait_current_trans:ADD@696;root->fs_info.wait_current_trans:ADD@701;current->journal_info.transid:SET@713;current->journal_info.transaction:SET@714;current->journal_info.fs_info:SET@716;current->journal_info.type:SET@718;root->fs_info.may_wait_transaction:ADD@724;current->journal_info.btrfs_commit_transaction:ADD@726;current->journal_info.bytes_reserved:SET@734;current->journal_info.delayed_refs_bytes_reserved:SET@740;current->journal_info->delayed_rsv.btrfs_block_rsv_add_bytes:RESERVE@741;current->journal_info.reloc_reserved:SET@744;fs_info.btrfs_reserve_metadata_bytes:RESERVE@653;fs_info->running_transaction.btrfs_put_transaction:ADD@696;fs_info->running_transaction.fs_info:SET@699;fs_info->running_transaction.state:SET@699;fs_info->running_transaction.start_time:SET@699;fs_info->trans_list.list_membership:ADD@699;fs_info->running_transaction.transid:SET@699;fs_info.running_transaction:SET@699;fs_info->running_transaction.btrfs_put_transaction:ADD@701;h->fs_info.btrfs_trans_state_lockdep_acquire:ADD@726;h->fs_info->running_transaction->delayed_refs.flags.bit:BTRFS_DELAYED_REFS_FLUSHING:SET@726;h->fs_info->running_transaction->flags.bit:BTRFS_TRANS_DIRTY_BG_RUN:SET@726;h->fs_info->running_transaction.btrfs_put_transaction:ADD@726;h->fs_info->running_transaction.state:SET@726;h.btrfs_qgroup_account_extents:INC@726;h->fs_info->running_transaction->switch_commits.list_membership:ADD@726;h.btrfs_write_and_wait_transaction:ADD@726;h->fs_info.btrfs_set_last_trans_committed:ADD@726;h.cleanup_transaction:ADD@726,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-176,btrfs,176,btrfs_attach_transaction_barrier,linux-sources/linux-v6.14-fs/fs/btrfs/transaction.c,882,"btrfs_wait_for_commit(root->fs_info, 0)",884,return ERR_PTR(ret);,current->journal_info.orig_rsv:SET@877;root.btrfs_qgroup_reserve_meta_prealloc:RESERVE@877;root.need_reserve_reloc_root:RESERVE@877;root->fs_info.btrfs_reserve_trans_metadata:RESERVE@877;root->fs_info->trans_block_rsv.btrfs_block_rsv_add_bytes:RESERVE@877;root->fs_info.may_wait_transaction:ADD@877;root->fs_info.wait_current_trans:ADD@877;current->journal_info.transid:SET@877;current->journal_info.transaction:SET@877;current->journal_info.fs_info:SET@877;current->journal_info.TRANS_ATTACH:SET@877;current.journal_info:SET@877;current->journal_info.btrfs_commit_transaction:ADD@877;current->journal_info.bytes_reserved:SET@877;current->journal_info.delayed_refs_bytes_reserved:SET@877;current->journal_info->delayed_rsv.btrfs_block_rsv_add_bytes:RESERVE@877;current->journal_info.reloc_reserved:SET@877;root.btrfs_qgroup_convert_reserved_meta:RESERVE@877,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
BTRFS-177,btrfs,177,commit_cowonly_roots,linux-sources/linux-v6.14-fs/fs/btrfs/transaction.c,1367,"update_cowonly_root(trans, root)",1369,return ret;,trans.btrfs_run_qgroups:INC@1349;trans->transaction->switch_commits.list_membership:ADD@1365,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-178,btrfs,178,commit_cowonly_roots,linux-sources/linux-v6.14-fs/fs/btrfs/transaction.c,1373,"btrfs_run_delayed_refs(trans, U64_MAX)",1375,return ret;,trans.btrfs_run_qgroups:INC@1349;trans->transaction->switch_commits.list_membership:ADD@1365,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-179,btrfs,179,commit_cowonly_roots,linux-sources/linux-v6.14-fs/fs/btrfs/transaction.c,1378,btrfs_write_dirty_block_groups(trans),1380,return ret;,trans.btrfs_run_qgroups:INC@1349;trans->transaction->switch_commits.list_membership:ADD@1365,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-180,btrfs,180,commit_cowonly_roots,linux-sources/linux-v6.14-fs/fs/btrfs/transaction.c,1388,"btrfs_run_delayed_refs(trans, U64_MAX)",1390,return ret;,trans.btrfs_run_qgroups:INC@1349;trans->transaction->switch_commits.list_membership:ADD@1365,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-181,btrfs,181,commit_fs_roots,linux-sources/linux-v6.14-fs/fs/btrfs/transaction.c,1510,"btrfs_update_root(trans, fs_info->tree_root, &root->root_key, &root->root_item)",1514,return ret2;,trans->transaction->switch_commits.list_membership:ADD@1504,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-182,btrfs,182,create_pending_snapshot,linux-sources/linux-v6.14-fs/fs/btrfs/transaction.c,1703,"record_root_in_trans(trans, parent_root, 0)",1906,return ret;,trans.btrfs_set_skip_qgroup:INC@1679;trans->fs_info.btrfs_block_rsv_add:RESERVE@1684;trans.block_rsv:SET@1697;parent_root.btrfs_set_root_last_trans:ADD@1703,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
